trial_id,gesture_label,gesture_name,repeat_index,stage,sample_index,sample_time_s,raw_ch0,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,filtered_ch0,filtered_ch1,filtered_ch2,filtered_ch3,filtered_ch4,filtered_ch5,filtered_ch6,filtered_ch7,activity
power_01,1,POWER,1,countdown,10,0.021610,-35797.59000000,-27806.44500000,-51825.55500000,-30079.66500000,-40673.92500000,-45935.95500000,4677.25500000,-11375.77500000,3513.80575272,2720.17700309,5062.65033959,2925.18397069,3961.99694451,4472.80136692,-453.44210544,1119.26889589,3028.66579736
power_01,1,POWER,1,countdown,11,0.023610,-35797.27500000,-27812.70000000,-51848.05500000,-30103.15500000,-40702.45500000,-45967.81500000,4683.78000000,-11371.14000000,469.27683483,354.02967592,645.33879793,357.87796526,489.72838334,552.45440918,-53.30876496,153.85910484,384.48424203
power_01,1,POWER,1,countdown,12,0.025610,-35794.12500000,-27816.75000000,-51867.13500000,-30122.28000000,-40726.98000000,-45995.44500000,4689.09000000,-11364.30000000,-2405.94097639,-1880.28597070,-3522.43494852,-2061.20237760,-2782.32817173,-3142.06612180,324.04251678,-758.54039131,2109.60518435
power_01,1,POWER,1,countdown,13,0.027610,-35795.83500000,-27817.33500000,-51867.31500000,-30123.45000000,-40729.23000000,-45997.11000000,4686.48000000,-11365.20000000,-3772.47447514,-2938.16556748,-5489.16866090,-3197.31579001,-4321.27698689,-4879.44052477,498.67741884,-1194.73130265,3286.40634083
power_01,1,POWER,1,countdown,14,0.029610,-35796.73500000,-27813.42000000,-51854.31000000,-30110.80500000,-40714.33500000,-45978.48000000,4682.43000000,-11367.04500000,-6425.70546647,-4990.76205761,-9303.11216825,-5400.22917644,-7303.84628459,-8247.00491625,837.41034440,-2043.08819501,5568.89482613
power_01,1,POWER,1,countdown,15,0.031610,-35797.32000000,-27808.33500000,-51837.48000000,-30092.89500000,-40693.09500000,-45953.28000000,4677.93000000,-11370.24000000,-6776.04249461,-5257.42311278,-9791.21799015,-5675.35161769,-7677.61780507,-8668.50459052,879.64660695,-2158.11853937,5860.49034464
power_01,1,POWER,1,countdown,16,0.033610,-35798.80500000,-27802.62000000,-51816.06000000,-30069.99000000,-40665.87000000,-45922.05000000,4673.65500000,-11375.28000000,-7227.59578177,-5605.78018332,-10437.11658075,-6044.89041333,-8178.93058813,-9235.38045543,938.08347118,-2303.07272617,6246.35627501
power_01,1,POWER,1,countdown,17,0.035610,-35795.34000000,-27791.86500000,-51790.05000000,-30044.79000000,-40635.13500000,-45888.52500000,4669.56000000,-11374.29000000,-6611.71941022,-5125.87575397,-9540.90861200,-5522.81324499,-7473.13527341,-8439.73777869,857.56905120,-2107.52008364,5709.90990102
power_01,1,POWER,1,countdown,18,0.037610,-35794.17000000,-27791.59500000,-51789.33000000,-30043.75500000,-40632.70500000,-45887.53500000,4670.32500000,-11372.13000000,-5149.71907862,-3993.05888782,-7435.19908524,-4304.96212955,-5824.12531214,-6578.94455820,669.78772773,-1638.63746808,4449.30428092
power_01,1,POWER,1,countdown,19,0.039610,-35791.33500000,-27794.20500000,-51797.56500000,-30053.88000000,-40644.27000000,-45902.07000000,4673.07000000,-11368.03500000,-3910.27179108,-3038.47074898,-5663.95759008,-3286.91070381,-4443.65971786,-5020.72288747,512.46644047,-1241.13563368,3389.69943918
power_01,1,POWER,1,countdown,20,0.041610,-35794.71000000,-27802.30500000,-51818.89500000,-30075.61500000,-40669.20000000,-45931.32000000,4675.41000000,-11367.22500000,-2225.48724467,-1735.48923320,-3239.91705339,-1888.69545498,-2549.98891143,-2881.64323779,294.72034044,-704.98033085,1940.11522584
power_01,1,POWER,1,countdown,21,0.043610,-35798.94000000,-27813.42000000,-51847.29000000,-30103.47000000,-40702.23000000,-45969.84000000,4681.30500000,-11366.50500000,-1187.75694551,-931.08946399,-1744.69904754,-1025.25690891,-1380.94714021,-1560.90289336,159.93158016,-374.91597791,1045.68749470
power_01,1,POWER,1,countdown,22,0.045610,-35798.67000000,-27818.86500000,-51868.48500000,-30124.35000000,-40728.69000000,-45999.27000000,4685.44500000,-11361.69000000,-413.66549901,-330.78270692,-627.75883446,-378.07435026,-506.15540941,-572.09375418,60.13410778,-128.72608801,377.17384375
power_01,1,POWER,1,countdown,23,0.047610,-35801.95500000,-27820.35000000,-51870.91500000,-30128.31000000,-40733.50500000,-46001.88000000,4682.38500000,-11365.29000000,45.41530208,30.07577233,47.25309257,18.74751573,27.20977428,32.46403168,-2.69982271,16.56015379,27.55318315
power_01,1,POWER,1,countdown,24,0.049610,-35800.02000000,-27813.01500000,-51854.53500000,-30111.57000000,-40715.14500000,-45979.65000000,4679.05500000,-11364.79500000,181.86892661,143.96102718,268.04116731,156.37761237,209.78059468,240.20231453,-26.73152938,56.29877272,160.40774310
power_01,1,POWER,1,countdown,25,0.051610,-35799.57000000,-27806.89500000,-51835.54500000,-30091.63500000,-40691.83500000,-45952.78500000,4676.22000000,-11366.05500000,484.22677426,383.41245339,721.39877664,428.45539379,574.35436420,651.02406903,-67.18115320,151.69480774,432.71847403
power_01,1,POWER,1,countdown,26,0.053610,-35800.51500000,-27800.91000000,-51814.03500000,-30068.86500000,-40664.65500000,-45921.37500000,4671.22500000,-11371.00500000,819.24950467,644.94830175,1212.48654729,717.43089333,964.20597486,1090.11675326,-111.04830095,258.04907631,727.19191905
power_01,1,POWER,1,countdown,27,0.055610,-35798.08500000,-27792.45000000,-51788.83500000,-30044.79000000,-40634.73000000,-45887.80500000,4666.59000000,-11372.58000000,1394.71689138,1091.96278635,2048.90304926,1202.62778429,1621.79682007,1832.26282618,-187.90511765,438.45628136,1227.32894457
power_01,1,POWER,1,countdown,28,0.057610,-35798.35500000,-27792.85500000,-51788.29500000,-30044.29500000,-40632.84000000,-45887.71500000,4667.62500000,-11371.05000000,2057.82219410,1604.11088467,2999.13437698,1750.08333533,2364.04341576,2668.88132583,-271.74799675,652.55904473,1796.04782177
power_01,1,POWER,1,countdown,29,0.059610,-35797.59000000,-27796.00500000,-51801.70500000,-30056.67000000,-40647.46500000,-45906.57000000,4671.63000000,-11365.83000000,2593.74304537,2013.76031782,3752.96940942,2178.05961036,2946.61240504,3325.15243745,-336.81324836,827.53585160,2246.83079068
power_01,1,POWER,1,countdown,30,0.061610,-35797.63500000,-27801.04500000,-51818.44500000,-30074.26500000,-40668.93000000,-45931.36500000,4675.18500000,-11362.45500000,2894.89989365,2243.04313863,4172.74097543,2414.63522256,3268.34626390,3688.67681562,-373.45962603,924.98865586,2497.59882396
power_01,1,POWER,1,countdown,31,0.063610,-35797.32000000,-27807.93000000,-51842.02500000,-30098.34000000,-40697.86500000,-45965.20500000,4681.17000000,-11358.40500000,2755.73127874,2133.10938956,3964.78083832,2290.49641219,3100.84950894,3500.53153871,-354.44112819,880.86430043,2372.60054938
power_01,1,POWER,1,countdown,32,0.065610,-35799.07500000,-27816.21000000,-51866.14500000,-30121.87500000,-40726.66500000,-45996.97500000,4685.89500000,-11356.24500000,2234.23124146,1726.29969259,3206.11454128,1847.68040850,2503.21294352,2826.35754562,-285.82213487,713.64034868,1917.91985707
power_01,1,POWER,1,countdown,33,0.067610,-35803.84500000,-27819.18000000,-51869.25000000,-30126.10500000,-40732.24500000,-46000.80000000,4683.51000000,-11360.56500000,1429.97135303,1104.44215247,2051.61552976,1181.10587134,1600.27994991,1808.38184562,-184.07839653,455.30254312,1226.89720522
power_01,1,POWER,1,countdown,34,0.069610,-35803.66500000,-27813.33000000,-51854.67000000,-30110.76000000,-40714.92000000,-45980.10000000,4680.18000000,-11361.87000000,554.26852703,431.62500064,807.20137700,467.41807467,631.82384252,716.02314948,-75.86395632,172.92307350,482.14337515
power_01,1,POWER,1,countdown,35,0.071610,-35801.50500000,-27805.41000000,-51835.23000000,-30089.34000000,-40689.63000000,-45951.79500000,4677.03000000,-11362.00500000,-145.69615833,-107.10490645,-193.66126121,-104.82001161,-144.85889804,-162.42486383,14.25239839,-49.55509694,115.29669935
power_01,1,POWER,1,countdown,36,0.073610,-35798.89500000,-27794.65500000,-51809.67000000,-30061.89000000,-40657.59000000,-45915.21000000,4671.40500000,-11362.50000000,-542.21132008,-413.32136911,-764.16702690,-431.27130188,-587.70932241,-663.53917012,66.02500076,-174.29481980,455.31741638
power_01,1,POWER,1,countdown,37,0.075610,-35799.57000000,-27789.34500000,-51788.97000000,-30041.41500000,-40633.29000000,-45887.26500000,4666.90500000,-11366.05500000,-577.83674009,-440.38945467,-811.39928431,-458.69311527,-624.83939727,-705.09418246,69.08393572,-187.03694717,484.29663212
power_01,1,POWER,1,countdown,38,0.077610,-35797.09500000,-27788.58000000,-51787.39500000,-30040.02000000,-40630.54500000,-45886.68000000,4668.16500000,-11362.90500000,-344.80000878,-263.44418030,-482.58148181,-273.01309140,-371.56101338,-419.98690207,41.43580033,-111.81011666,288.57907434
power_01,1,POWER,1,countdown,39,0.079610,-35800.24500000,-27797.04000000,-51803.64000000,-30057.30000000,-40648.68000000,-45909.00000000,4670.59500000,-11363.98500000,-14.89551747,-14.54809802,-24.66324170,-16.86068552,-20.21957355,-24.85399092,3.01677045,-4.45899783,15.43960943
power_01,1,POWER,1,countdown,40,0.081610,-35801.41500000,-27803.74500000,-51822.99000000,-30077.50500000,-40671.81000000,-45935.41500000,4673.52000000,-11362.32000000,224.40708727,167.46456758,309.62645641,170.22893704,235.86308950,264.79898990,-26.67689260,71.80270380,183.85859051
power_01,1,POWER,1,countdown,41,0.083610,-35801.05500000,-27810.40500000,-51845.04000000,-30101.49000000,-40701.46500000,-45968.22000000,4678.92000000,-11357.50500000,234.45318338,174.66430467,318.70040316,173.30041273,239.22283556,270.26266368,-26.56957724,76.48155643,189.20686711
power_01,1,POWER,1,countdown,42,0.085610,-35800.20000000,-27815.35500000,-51864.84000000,-30121.06500000,-40726.53000000,-45996.30000000,4683.19500000,-11352.55500000,-9.16967016,-14.32572881,-37.92029945,-33.42130641,-42.30660661,-47.22834127,7.20466032,1.88887695,24.18318625
power_01,1,POWER,1,countdown,43,0.087610,-35804.25000000,-27817.92000000,-51867.99000000,-30124.30500000,-40731.03000000,-45999.22500000,4680.63000000,-11356.96500000,-433.40267629,-340.73710929,-643.07559165,-380.17436567,-513.12636104,-578.53031573,59.93386649,-135.26930969,385.53119948
power_01,1,POWER,1,countdown,44,0.089610,-35804.92500000,-27813.55500000,-51853.77000000,-30109.95000000,-40714.92000000,-45979.96500000,4677.43500000,-11358.72000000,-872.51325925,-675.81631499,-1258.69887729,-729.45043071,-987.90189516,-1114.07692751,112.20413443,-279.32006832,753.74773846
power_01,1,POWER,1,countdown,45,0.091610,-35804.61000000,-27806.98500000,-51835.77000000,-30090.01500000,-40691.25000000,-45953.37000000,4673.07000000,-11360.20500000,-1147.21645808,-885.06257521,-1644.31324475,-946.46154435,-1283.55688179,-1448.91016317,146.78290601,-366.63184090,983.61695178
power_01,1,POWER,1,countdown,46,0.093610,-35802.09000000,-27797.04000000,-51809.22000000,-30063.42000000,-40658.71500000,-45917.68500000,4667.08500000,-11360.83500000,-1143.98270355,-880.97747221,-1636.37051846,-938.32136066,-1272.88561119,-1438.32895848,145.79952945,-364.84967925,977.68947916
power_01,1,POWER,1,countdown,47,0.095610,-35802.45000000,-27791.50500000,-51789.42000000,-30042.76500000,-40634.32500000,-45890.46000000,4663.53000000,-11364.61500000,-845.44687908,-648.62106330,-1201.57826177,-685.48712323,-930.79580968,-1052.22052190,106.07725790,-271.05005520,717.65962151
power_01,1,POWER,1,countdown,48,0.097610,-35801.05500000,-27791.19000000,-51789.46500000,-30042.63000000,-40632.70500000,-45890.37000000,4666.45500000,-11362.09500000,-343.64871409,-262.34036353,-483.44793475,-272.91714753,-371.55817291,-420.55893595,44.14830719,-110.79013819,288.67621427
power_01,1,POWER,1,countdown,49,0.099610,-35797.14000000,-27792.36000000,-51797.52000000,-30053.38500000,-40644.31500000,-45904.05000000,4669.15500000,-11357.64000000,199.38236029,153.55092168,283.72274802,164.11986512,223.16412168,251.01449653,-22.38723016,65.08026709,170.30275132
power_01,1,POWER,1,countdown,50,0.101806,-35800.29000000,-27799.42500000,-51817.36500000,-30073.90500000,-40669.02000000,-45932.35500000,4672.30500000,-11355.84000000,603.66311258,464.53427347,858.95389068,491.81690988,668.09921546,754.22550159,-74.91401500,195.00651731,513.90167950
power_01,1,POWER,1,countdown,51,0.103806,-35799.84000000,-27805.99500000,-51841.98000000,-30097.84500000,-40699.08000000,-45965.52000000,4677.88500000,-11350.66500000,743.02703567,571.59329941,1056.97582818,604.54165767,820.04108075,926.67395154,-93.27867663,239.08590042,631.90217878
power_01,1,POWER,1,countdown,52,0.105806,-35801.37000000,-27813.69000000,-51865.29000000,-30120.48000000,-40726.93500000,-45996.12000000,4680.99000000,-11348.10000000,599.73359411,458.75635261,844.36976029,480.46240297,652.38448055,737.72847360,-73.80036972,194.25847680,505.18673883
power_01,1,POWER,1,countdown,53,0.107806,-35805.33000000,-27816.61500000,-51866.95500000,-30123.94500000,-40731.39000000,-45998.64000000,4677.93000000,-11352.42000000,248.69077946,187.81121048,345.31440199,193.13405158,263.25567218,298.84681480,-31.48275020,79.70428683,206.02999594
power_01,1,POWER,1,countdown,54,0.109806,-35803.98000000,-27810.49500000,-51850.30500000,-30107.47500000,-40712.89500000,-45976.86000000,4674.15000000,-11352.24000000,-158.42219812,-122.74174248,-223.58808617,-130.30494454,-176.50141884,-197.70769101,16.98663994,-53.53167945,134.97305007
power_01,1,POWER,1,countdown,55,0.111806,-35802.72000000,-27803.79000000,-51831.63000000,-30087.13500000,-40688.73000000,-45949.54500000,4670.32500000,-11352.78000000,-450.03774362,-345.40232281,-636.53583302,-362.86447872,-493.46567768,-556.93635681,54.94417810,-144.92990728,380.63956226
power_01,1,POWER,1,countdown,56,0.113806,-35801.82000000,-27794.11500000,-51807.19500000,-30061.17000000,-40658.40000000,-45915.12000000,4665.78000000,-11355.66000000,-519.38666881,-397.64732565,-734.32136962,-416.54411552,-566.62123172,-640.58539632,64.33096797,-167.21812547,438.33190013
power_01,1,POWER,1,countdown,57,0.115806,-35800.65000000,-27787.09500000,-51785.95500000,-30039.84000000,-40632.48000000,-45886.00500000,4661.77500000,-11357.86500000,-340.71550633,-257.48817000,-472.21654332,-264.07236970,-360.41768565,-407.58466034,40.57091797,-112.29583581,281.92021114
power_01,1,POWER,1,countdown,58,0.117806,-35800.83000000,-27789.12000000,-51787.89000000,-30041.73000000,-40633.24500000,-45888.03000000,4662.94500000,-11356.92000000,15.39166142,15.66670789,35.27449395,26.52137182,34.41129884,37.95711771,-3.88989467,2.63820513,21.46884393
power_01,1,POWER,1,countdown,59,0.119806,-35802.45000000,-27795.33000000,-51802.69500000,-30057.03000000,-40650.84000000,-45909.40500000,4665.91500000,-11355.61500000,402.70661620,310.09393834,579.60538914,334.08416089,454.18757208,511.35055048,-51.23698851,128.03979900,346.41312683
power_01,1,POWER,1,countdown,60,0.121806,-35801.32500000,-27799.51500000,-51818.22000000,-30074.13000000,-40671.58500000,-45933.84000000,4669.29000000,-11351.56500000,672.46989601,517.54685055,961.08792149,550.96544792,748.15970810,843.34876451,-84.88643165,215.24667206,574.21396154
power_01,1,POWER,1,countdown,61,0.123806,-35803.66500000,-27809.82000000,-51844.68000000,-30101.31000000,-40704.16500000,-45970.20000000,4674.37500000,-11350.84500000,716.92939367,551.34636048,1021.44403916,584.52353508,793.26448170,894.94482366,-90.13285831,230.05798376,610.33043448
power_01,1,POWER,1,countdown,62,0.125806,-35803.98000000,-27815.67000000,-51865.02000000,-30122.32500000,-40729.45500000,-45998.37000000,4677.57000000,-11346.57000000,513.51545604,392.07317472,723.38750328,409.92230903,558.07030291,630.29075327,-62.97401234,165.41982833,431.95666749
power_01,1,POWER,1,countdown,63,0.127806,-35807.53500000,-27817.24500000,-51865.47000000,-30123.76500000,-40732.24500000,-45999.22500000,4675.99500000,-11349.13500000,138.89328393,104.47079189,189.09012337,103.34105420,141.81634842,160.95075922,-16.19064189,46.26232139,112.62691554
power_01,1,POWER,1,countdown,64,0.129806,-35806.36500000,-27810.85500000,-51849.76500000,-30107.47500000,-40714.15500000,-45977.04000000,4673.11500000,-11348.82000000,-269.98748938,-207.31829292,-385.65553684,-222.60194858,-302.41545317,-339.82355137,33.81134520,-85.62919063,230.90535101
power_01,1,POWER,1,countdown,65,0.131806,-35807.17500000,-27805.77000000,-51832.84500000,-30088.44000000,-40691.88000000,-45952.20000000,4669.65000000,-11351.83500000,-564.09281476,-433.12873583,-803.54955781,-459.51648487,-624.70977772,-704.27022495,71.50636500,-180.23681837,480.12634741
power_01,1,POWER,1,countdown,66,0.133806,-35803.84500000,-27794.43000000,-51805.12500000,-30060.31500000,-40659.25500000,-45915.39000000,4664.65500000,-11351.88000000,-640.67845505,-491.57746615,-912.54740597,-520.31370858,-707.45411928,-799.20235647,81.03922140,-204.45346534,544.65827478
power_01,1,POWER,1,countdown,67,0.135806,-35804.16000000,-27788.76000000,-51785.28000000,-30040.92000000,-40634.95500000,-45888.57000000,4660.69500000,-11355.66000000,-481.11284445,-366.80763826,-678.38594931,-384.25267040,-523.42836543,-591.29712702,59.18678886,-154.88585420,404.91965474
power_01,1,POWER,1,countdown,68,0.137806,-35801.68500000,-27787.54500000,-51785.28000000,-30040.60500000,-40633.47000000,-45888.75000000,4661.46000000,-11352.37500000,-153.21202913,-115.15433410,-211.44230970,-117.22494156,-159.87386806,-181.07969598,17.82743407,-50.02315554,125.72972102
power_01,1,POWER,1,countdown,69,0.139806,-35802.27000000,-27792.99000000,-51799.50000000,-30054.73500000,-40649.35500000,-45909.27000000,4664.43000000,-11350.71000000,213.29690010,163.90275738,302.98462296,174.66706767,237.97241148,267.08539098,-26.99612474,68.87443027,181.97246320
power_01,1,POWER,1,countdown,70,0.141806,-35806.59000000,-27802.03500000,-51819.84000000,-30076.38000000,-40675.14000000,-45938.74500000,4667.53500000,-11351.70000000,476.34094034,365.47212827,677.41822224,387.44482049,526.69123550,593.56430651,-60.24572318,152.27258762,404.93124552
power_01,1,POWER,1,countdown,71,0.143806,-35803.71000000,-27806.53500000,-51840.90000000,-30098.34000000,-40702.05000000,-45969.84000000,4673.83500000,-11344.81500000,540.46562895,414.63052285,768.58650232,438.23744334,595.47745530,672.35144096,-67.87979097,172.52926724,458.76975649
power_01,1,POWER,1,countdown,72,0.145806,-35804.65500000,-27812.61000000,-51862.45500000,-30119.94000000,-40728.19500000,-45998.32500000,4678.83000000,-11341.08000000,388.82790217,296.46418574,543.41613101,307.40556069,418.20465683,472.79786964,-45.78152618,127.42959656,325.04092860
power_01,1,POWER,1,countdown,73,0.147806,-35808.57000000,-27814.36500000,-51863.94000000,-30121.15500000,-40730.94000000,-45998.59500000,4676.71500000,-11344.81500000,76.85299410,56.36640802,99.20529103,52.29316392,72.25655980,83.41547728,-7.23123474,26.40494498,59.25325923
power_01,1,POWER,1,countdown,74,0.149806,-35806.54500000,-27807.21000000,-51848.32500000,-30103.92000000,-40711.72500000,-45976.41000000,4673.38500000,-11344.77000000,-268.76868861,-207.42300858,-383.97996421,-221.76685717,-301.01094293,-337.38876556,32.83686981,-87.75854830,230.11670565
power_01,1,POWER,1,countdown,75,0.151806,-35808.30000000,-27802.80000000,-51831.72000000,-30086.05500000,-40690.44000000,-45951.21000000,4669.83000000,-11348.01000000,-509.56590398,-391.95022624,-726.21373409,-415.16932471,-564.39918281,-636.15989473,63.70937807,-163.46685829,433.82931287
power_01,1,POWER,1,countdown,76,0.153806,-35806.45500000,-27793.48500000,-51805.66500000,-30059.64000000,-40658.94000000,-45915.61500000,4662.81000000,-11349.94500000,-562.88692502,-433.13899569,-800.01850010,-457.75716691,-621.25093740,-700.80580978,69.83477194,-181.09403135,478.34839227
power_01,1,POWER,1,countdown,77,0.155806,-35804.92500000,-27786.51000000,-51784.83000000,-30038.80500000,-40633.83000000,-45888.03000000,4659.12000000,-11351.65500000,-404.63505146,-309.47803159,-567.99113245,-322.51100692,-438.80050888,-495.17256692,47.59663408,-131.53686255,339.71522436
power_01,1,POWER,1,countdown,78,0.157806,-35806.68000000,-27789.70500000,-51789.01500000,-30042.67500000,-40636.75500000,-45893.11500000,4661.01000000,-11353.00500000,-98.27944820,-73.98943407,-132.37658406,-72.56748743,-99.37315334,-113.26403999,10.86398890,-32.81279205,79.19086600
power_01,1,POWER,1,countdown,79,0.159806,-35806.63500000,-27793.98000000,-51803.05500000,-30056.71500000,-40653.13500000,-45912.24000000,4664.25000000,-11349.99000000,235.33549365,180.24162161,337.25034318,192.77477815,262.87654861,295.81272820,-29.01532279,74.24631176,200.94414349
power_01,1,POWER,1,countdown,80,0.161806,-35805.33000000,-27798.12000000,-51819.25500000,-30073.72500000,-40674.19500000,-45936.94500000,4668.88500000,-11344.95000000,478.95748898,368.34172936,682.03486065,390.78123135,530.30780106,598.06206653,-59.63373625,154.69746615,407.85204754
power_01,1,POWER,1,countdown,81,0.163806,-35801.86500000,-27801.85500000,-51839.95500000,-30095.82000000,-40700.29500000,-45968.13000000,4675.27500000,-11337.25500000,539.26350398,415.28128934,766.26546606,439.26789690,595.39015266,671.01631767,-65.93379555,175.96589292,458.54803938
power_01,1,POWER,1,countdown,82,0.165806,-35806.18500000,-27811.21500000,-51863.58000000,-30119.76000000,-40729.09500000,-45999.99000000,4676.67000000,-11338.06500000,395.02793854,302.24092439,555.14400534,314.74494523,428.49752969,482.41629424,-47.42323628,129.18792490,331.83534983
power_01,1,POWER,1,countdown,83,0.167806,-35811.76500000,-27815.49000000,-51865.47000000,-30122.95500000,-40732.96500000,-46001.52000000,4672.48500000,-11343.55500000,105.85419283,79.01720897,145.46377537,78.42568044,108.47209351,122.81472991,-14.56797529,33.00454766,85.95252550
power_01,1,POWER,1,countdown,84,0.169806,-35812.21500000,-27810.40500000,-51851.92500000,-30108.24000000,-40716.49500000,-45981.13500000,4669.51500000,-11345.94000000,-212.01818484,-163.78933785,-299.10366128,-173.77050481,-235.03620915,-263.52796504,23.77358438,-71.44339087,180.30785478
power_01,1,POWER,1,countdown,85,0.171806,-35809.38000000,-27802.03500000,-51831.67500000,-30087.31500000,-40691.34000000,-45952.74000000,4666.86000000,-11345.89500000,-434.40609938,-333.45509619,-617.77586750,-353.12451553,-479.66283961,-540.83609974,55.07071037,-140.04246666,369.29671187
power_01,1,POWER,1,countdown,86,0.173806,-35807.71500000,-27792.67500000,-51805.75500000,-30060.40500000,-40659.57000000,-45916.60500000,4660.11000000,-11347.29000000,-487.04553971,-373.59079552,-693.74251168,-395.21884771,-537.29350564,-606.83760046,62.31707281,-155.35710816,413.92537271
power_01,1,POWER,1,countdown,87,0.175806,-35808.70500000,-27788.71500000,-51787.35000000,-30042.40500000,-40636.62000000,-45891.63000000,4656.19500000,-11351.07000000,-353.93664675,-269.98124365,-497.02210688,-280.72743290,-382.45557151,-432.02332600,42.93451282,-114.03898978,296.63997878
power_01,1,POWER,1,countdown,88,0.177806,-35805.51000000,-27787.27500000,-51786.40500000,-30041.64000000,-40635.49500000,-45892.62000000,4658.44500000,-11346.66000000,-85.55077306,-63.90800224,-115.16267727,-62.15350350,-85.62083054,-97.65517073,10.50235024,-27.66170328,68.52687636
power_01,1,POWER,1,countdown,89,0.179806,-35805.60000000,-27792.00000000,-51799.99500000,-30055.86000000,-40651.92000000,-45911.97000000,4661.01000000,-11344.00500000,212.76296038,163.67686945,302.62714742,174.71443004,236.45472080,265.70955640,-24.78960402,70.02398021,181.34490859
power_01,1,POWER,1,countdown,90,0.181806,-35806.99500000,-27798.57000000,-51818.53500000,-30075.79500000,-40674.91500000,-45939.28500000,4664.97000000,-11342.47500000,424.49369902,326.83137665,604.05375678,346.58792674,469.95345551,530.13474755,-52.69303026,137.17048976,361.48981028
power_01,1,POWER,1,countdown,91,0.183806,-35809.33500000,-27808.24500000,-51845.17500000,-30102.70500000,-40707.00000000,-45975.82500000,4671.63000000,-11339.95500000,471.37652825,362.58491802,671.03494891,383.66121343,521.21586868,588.10249746,-58.15223170,150.52055910,400.83109569
power_01,1,POWER,1,countdown,92,0.185806,-35808.48000000,-27812.56500000,-51864.43500000,-30121.69500000,-40730.08500000,-46001.79000000,4675.77000000,-11335.45500000,341.94255239,261.22089855,479.38571307,271.93621141,370.11167764,417.64526410,-39.75287193,110.90041392,286.61195038
